taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory
3332277,Coprinus spadiceisporus Bogart,3332277,Coprinus spadiceisporus Bogart,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Coprinus,2526779,Coprinus spadiceisporus,3332277,NE
7729510,Cortinarius sanguineus (Wulfen) Gray,7729510,Cortinarius sanguineus (Wulfen) Gray,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius sanguineus,7729510,NE
2524779,Fistulinella gloeocarpa Pegler,2524779,Fistulinella gloeocarpa Pegler,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Fistulinella,2524743,Fistulinella gloeocarpa,2524779,NE
2520459,Fomitiporia robusta (P.Karst.) Fiasson & Niemelä,2520459,Fomitiporia robusta (P.Karst.) Fiasson & Niemelä,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Hymenochaetaceae,8468,Fomitiporia,2521363,Fomitiporia robusta,2520459,NE
7842068,Ganoderma martinicense Welti & Courtec.,7842068,Ganoderma martinicense Welti & Courtec.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Ganodermataceae,3290,Ganoderma,2519220,Ganoderma martinicense,7842068,NE
2554338,Geastrum quadrifidum DC. ex Pers.,2554338,Geastrum quadrifidum DC. ex Pers.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Geastrales,1064,Geastraceae,4199,Geastrum,2525056,Geastrum quadrifidum,2554338,NE
3304469,Gliophorus laetus (Pers.) Herink,3304469,Gliophorus laetus (Pers.) Herink,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Gliophorus,2538832,Gliophorus laetus,3304469,NE
5249239,Gloeophyllum striatum (Fr.) Murrill,5249239,Gloeophyllum striatum (Fr.) Murrill,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Gloeophyllales,1065,Gloeophyllaceae,8462,Gloeophyllum,2543117,Gloeophyllum striatum,5249239,NE
5238786,Gomphus clavatus (Pers.) Gray,5238786,Gomphus clavatus (Pers.) Gray,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Gomphales,1303,Gomphaceae,8467,Gomphus,2521977,Gomphus clavatus,5238786,NE
2551968,Heterobasidion annosum (Fr.) Bref.,2551968,Heterobasidion annosum (Fr.) Bref.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Bondarzewiaceae,7613,Heterobasidion,2546367,Heterobasidion annosum,2551968,NE
7372572,Heterobasidion irregulare Garbel. & Otrosina,7372572,Heterobasidion irregulare Garbel. & Otrosina,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Bondarzewiaceae,7613,Heterobasidion,2546367,Heterobasidion irregulare,7372572,NE
3368245,Hydnum albidum Peck,3368245,Hydnum albidum Peck,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Cantharellales,1300,Cantharellaceae,8457,Hydnum,2513763,Hydnum albidum,3368245,NE
2544165,Hydnum rufescens Pers.,2544165,Hydnum rufescens Pers.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Cantharellales,1300,Cantharellaceae,8457,Hydnum,2513763,Hydnum rufescens,2544165,NE
2538552,Hygrocybe punicea (Fr.) P.Kumm.,2538552,Hygrocybe punicea (Fr.) P.Kumm.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrocybe,2523318,Hygrocybe punicea,2538552,VU
2538788,Hygrophorus chrysodon (Batsch) Fr.,2538788,Hygrophorus chrysodon (Batsch) Fr.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrophorus,2525706,Hygrophorus chrysodon,2538788,NE
2533439,Hypholoma capnoides (Fr.) P.Kumm.,2533439,Hypholoma capnoides (Fr.) P.Kumm.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Hypholoma,2533397,Hypholoma capnoides,2533439,LC
8302839,Inonotus obliquus f. sterilis (Vanin) Baland. & Zmitr.,2521089,Inonotus obliquus (Fr.) Pilát,3,FORM,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Hymenochaetaceae,8468,Inonotus,2520982,Inonotus obliquus,2521089,
2533962,Kuehneromyces mutabilis (Schaeff.) Singer & A.H.Sm.,2533962,Kuehneromyces mutabilis (Schaeff.) Singer & A.H.Sm.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Kuehneromyces,2533959,Kuehneromyces mutabilis,2533962,LC
5463015,Lactarius xanthogalactus Peck,5463015,Lactarius xanthogalactus Peck,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius xanthogalactus,5463015,LC
10686659,Lanmaoa pallidorosea (Both) Raspé & Vadthanarat,10686659,Lanmaoa pallidorosea (Both) Raspé & Vadthanarat,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Lanmaoa,7555284,Lanmaoa pallidorosea,10686659,NE
2535456,Lepiota clypeolaria (Bull.) P.Kumm.,2535456,Lepiota clypeolaria (Bull.) P.Kumm.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Lepiota,9227295,Lepiota clypeolaria,2535456,NE
2535798,Leucoagaricus meleagris (Gray) Singer,2535798,Leucoagaricus meleagris (Gray) Singer,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Leucoagaricus,2529999,Leucoagaricus meleagris,2535798,NE
2535629,Leucocoprinus ianthinus (Sacc.) P.Mohr,2535629,Leucocoprinus ianthinus (Sacc.) P.Mohr,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Leucocoprinus,2535536,Leucocoprinus ianthinus,2535629,NE
3332067,Leucocoprinus tricolor H.V.Sm.,3332067,Leucocoprinus tricolor H.V.Sm.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Leucocoprinus,2535536,Leucocoprinus tricolor,3332067,NE
3320907,Marasmiellus praeacutus (Ellis) Halling,3320907,Marasmiellus praeacutus (Ellis) Halling,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Omphalotaceae,3305518,Marasmiellus,2523920,Marasmiellus praeacutus,3320907,NE
7243832,Marasmiellus tenerrimus (Berk. & M.A.Curtis) Singer,7243832,Marasmiellus tenerrimus (Berk. & M.A.Curtis) Singer,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Omphalotaceae,3305518,Marasmiellus,2523920,Marasmiellus tenerrimus,7243832,NE
3321503,Marasmius fulvoferrugineus Gilliam,3321503,Marasmius fulvoferrugineus Gilliam,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Marasmiaceae,4179,Marasmius,2526678,Marasmius fulvoferrugineus,3321503,NE
2537202,Marasmius graminum (Lib.) Berk.,2537202,Marasmius graminum (Lib.) Berk.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Marasmiaceae,4179,Marasmius,2526678,Marasmius graminum,2537202,NE
3322226,Marasmius nigrodiscus (Peck) Halling,3322226,Marasmius nigrodiscus (Peck) Halling,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Marasmiaceae,4179,Marasmius,2526678,Marasmius nigrodiscus,3322226,NE
2555758,Marchandiomyces corallinus (Roberge) Diederich & D.Hawksw.,2555758,Marchandiomyces corallinus (Roberge) Diederich & D.Hawksw.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Corticiales,1301,Corticiaceae,8461,Marchandiomyces,2555754,Marchandiomyces corallinus,2555758,NE
5243647,Oudemansiella mucida (Schrad.) Höhn.,2537081,Mucidula mucida (Schrad.) Pat.,3,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Physalacriaceae,4182,Mucidula,7243452,Mucidula mucida,2537081,NE
2550838,Multifurca ochricompacta (Bills & O.K.Mill.) Buyck & V.Hofst.,2550838,Multifurca ochricompacta (Bills & O.K.Mill.) Buyck & V.Hofst.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Multifurca,2550837,Multifurca ochricompacta,2550838,NE
7809391,Mycena rutilantiformis (Murrill) Murrill,7809391,Mycena rutilantiformis (Murrill) Murrill,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Mycenaceae,4180,Mycena,5955261,Mycena rutilantiformis,7809391,NE
8145379,Neofavolus Sotome & T.Hatt.,8145379,Neofavolus Sotome & T.Hatt.,3,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Neofavolus,8145379,,,
9474024,"Neofavolus suavissimus (Fr.) Seelan, Justo & Hibbett",9474024,"Neofavolus suavissimus (Fr.) Seelan, Justo & Hibbett",3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Neofavolus,8145379,Neofavolus suavissimus,9474024,NE
2520862,Phellinus igniarius (L.) Quél.,2520862,Phellinus igniarius (L.) Quél.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Hymenochaetaceae,8468,Phellinus,2520108,Phellinus igniarius,2520862,NE
2544957,Phlebia coccineofulva Schwein.,2544957,Phlebia coccineofulva Schwein.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Meruliaceae,3287,Phlebia,2518738,Phlebia coccineofulva,2544957,NE
2523885,Ramaricium polyporoideum (Berk. & M.A.Curtis) Ginns,2523884,Phlyctibasidium polyporoideum (Berk. & M.A.Curtis) Jülich,3,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,,,,,Phlyctibasidium,2523883,Phlyctibasidium polyporoideum,2523884,NE
2534175,Pholiota flammans (Batsch) P.Kumm.,2534175,Pholiota flammans (Batsch) P.Kumm.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Pholiota,2528397,Pholiota flammans,2534175,NE
2534261,Pholiota granulosa (Peck) A.H.Sm. & Hesler,2534261,Pholiota granulosa (Peck) A.H.Sm. & Hesler,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Pholiota,2528397,Pholiota granulosa,2534261,NE
9714841,"Piptoporellus soloniensis (Dubois) B.K.Cui, M.L.Han & Y.C.Dai",9714841,"Piptoporellus soloniensis (Dubois) B.K.Cui, M.L.Han & Y.C.Dai",3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Fomitopsidaceae,7619,Piptoporellus,9766103,Piptoporellus soloniensis,9714841,NE
2526564,Pleurotus dryinus (Pers.) P.Kumm.,2526564,Pleurotus dryinus (Pers.) P.Kumm.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Pleurotaceae,4183,Pleurotus,2518610,Pleurotus dryinus,2526564,NE
5241354,Pluteus atromarginatus (Konrad) Kühner,5241354,Pluteus atromarginatus (Konrad) Kühner,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Pluteaceae,8447,Pluteus,2526826,Pluteus atromarginatus,5241354,NE
5449819,"Pluteus mammillatus (Longyear) Minnis, Sundb. & Methven",5449819,"Pluteus mammillatus (Longyear) Minnis, Sundb. & Methven",3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Pluteaceae,8447,Pluteus,2526826,Pluteus mammillatus,5449819,NE
5241247,Pluteus seticeps (G.F.Atk.) Singer,5241244,Pluteus podospileus Sacc. & Cub.,3,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Pluteaceae,8447,Pluteus,2526826,Pluteus podospileus,5241244,NE
7844383,Porodisculus pendulus (Fr.) Murrill,7844383,Porodisculus pendulus (Fr.) Murrill,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Fistulinaceae,8443,Porodisculus,2531033,Porodisculus pendulus,7844383,NE
2542912,Cyanosporus caesius (Schrad.) McGinty,5245316,Postia caesia (Schrad.) P.Karst.,3,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Fomitopsidaceae,7619,Postia,2542764,Postia caesia,5245316,NE
2534773,Psathyrella ammophila (Durieu & Lév.) P.D.Orton,2534773,Psathyrella ammophila (Durieu & Lév.) P.D.Orton,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Psathyrellaceae,4184,Psathyrella,2526774,Psathyrella ammophila,2534773,NE
4184,Psathyrellaceae,4184,Psathyrellaceae,3,FAMILY,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Psathyrellaceae,4184,,,,,
2554649,Craterellus calyculus (Berk. & M.A.Curtis) Burt,2554647,Pseudocraterellus calyculus (Berk. & M.A.Curtis) D.A.Reid,3,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Cantharellales,1300,Cantharellaceae,8457,Pseudocraterellus,2538706,Pseudocraterellus calyculus,2554647,NE
5242471,Psilocybe caerulipes (Peck) Sacc.,5242471,Psilocybe caerulipes (Peck) Sacc.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Psilocybe,2526775,Psilocybe caerulipes,5242471,NE
2543405,Pycnoporellus alboluteus (Ellis & Everh.) Kotl. & Pouzar,2543405,Pycnoporellus alboluteus (Ellis & Everh.) Kotl. & Pouzar,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Fomitopsidaceae,7619,Pycnoporellus,2541278,Pycnoporellus alboluteus,2543405,NE
5238654,Ramaria flava (Schaeff.) Quél.,5238654,Ramaria flava (Schaeff.) Quél.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Gomphales,1303,Gomphaceae,8467,Ramaria,2521461,Ramaria flava,5238654,NE
3315317,Ramaria fumigata (Peck) Corner,3315317,Ramaria fumigata (Peck) Corner,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Gomphales,1303,Gomphaceae,8467,Ramaria,2521461,Ramaria fumigata,3315317,NE
5238550,Ramaria rasilispora Marr & D.E.Stuntz,5238550,Ramaria rasilispora Marr & D.E.Stuntz,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Gomphales,1303,Gomphaceae,8467,Ramaria,2521461,Ramaria rasilispora,5238550,NE
2537095,Rhizomarasmius pyrrhocephalus (Berk.) R.H.Petersen,2537095,Rhizomarasmius pyrrhocephalus (Berk.) R.H.Petersen,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Physalacriaceae,4182,Rhizomarasmius,2537094,Rhizomarasmius pyrrhocephalus,2537095,NE
9217873,Rhodocollybia butyracea (Bull.) Lennox,9217873,Rhodocollybia butyracea (Bull.) Lennox,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Omphalotaceae,3305518,Rhodocollybia,2538146,Rhodocollybia butyracea,9217873,NE
3360574,Russula ballouii Peck,3360574,Russula ballouii Peck,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Russula,2551169,Russula ballouii,3360574,NE
2551542,Russula cyanoxantha (Schaeff.) Fr.,2551542,Russula cyanoxantha (Schaeff.) Fr.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Russula,2551169,Russula cyanoxantha,2551542,NE
2551213,Russula emetica (Schaeff.) Pers.,2551213,Russula emetica (Schaeff.) Pers.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Russula,2551169,Russula emetica,2551213,NE
2553099,Stereum ochraceoflavum (Schwein.) Sacc.,2553099,Stereum ochraceoflavum (Schwein.) Sacc.,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Stereaceae,3279,Stereum,2513764,Stereum ochraceoflavum,2553099,NE
11159309,"Stropharia (Fr.) W.Saunders & W.G.Sm., 1870",11159309,"Stropharia (Fr.) W.Saunders & W.G.Sm., 1870",3,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Stropharia,11159309,,,NE
9717155,"Tetrapyrgos longicystidiata Honan, Desjardin & T.J.Baroni",9717155,"Tetrapyrgos longicystidiata Honan, Desjardin & T.J.Baroni",3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Marasmiaceae,4179,Tetrapyrgos,2537457,Tetrapyrgos longicystidiata,9717155,NE
5247281,Trichaptum sector (Ehrenb.) Kreisel,5247281,Trichaptum sector (Ehrenb.) Kreisel,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,,,Trichaptum,2519062,Trichaptum sector,5247281,NE
9673363,Tricholomopsis aurea (Beeli) Desjardin & B.A.Perry,9673363,Tricholomopsis aurea (Beeli) Desjardin & B.A.Perry,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Tricholomataceae,8787,Tricholomopsis,2531807,Tricholomopsis aurea,9673363,NE
2545601,Abundisporus fuscopurpureus (Pers.) Ryvarden,10708413,Truncospora fuscopurpurea (Pers.) Zmitr.,3,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Truncospora,8071459,Truncospora fuscopurpurea,10708413,NE
3354545,"Tylopilus variobrunneus Roody, A.R.Bessette & Bessette",3354545,"Tylopilus variobrunneus Roody, A.R.Bessette & Bessette",3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Tylopilus,2519844,Tylopilus variobrunneus,3354545,NE
3354530,Tylopilus violatinctus T.J.Baroni & Both,3354530,Tylopilus violatinctus T.J.Baroni & Both,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Tylopilus,2519844,Tylopilus violatinctus,3354530,NE
2524732,Xanthoconium affine var. maculosus (Peck) Singer,2524726,Xanthoconium affine (Peck) Singer,3,VARIETY,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Xanthoconium,2524721,Xanthoconium affine,2524726,
2524738,Xanthoconium stramineum (Murrill) Singer,2524738,Xanthoconium stramineum (Murrill) Singer,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Xanthoconium,2524721,Xanthoconium stramineum,2524738,NE
6015808,Boletus morrisii Peck,3289696,Xerocomus morrisii (Peck) M.Zang,3,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Xerocomus,2519224,Xerocomus morrisii,3289696,NE
5243506,Agaricus placomyces Peck,5243506,Agaricus placomyces Peck,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Agaricus,2518646,Agaricus placomyces,5243506,NE
5243460,Agaricus subrufescens Peck,5243460,Agaricus subrufescens Peck,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Agaricus,2518646,Agaricus subrufescens,5243460,NE
5243412,Agaricus xanthodermus Genev.,5243412,Agaricus xanthodermus Genev.,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Agaricus,2518646,Agaricus xanthodermus,5243412,NE
2551823,Albatrellus ovinus (Schaeff.) Kotl. & Pouzar,2551823,Albatrellus ovinus (Schaeff.) Kotl. & Pouzar,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Albatrellaceae,7614,Albatrellus,2551762,Albatrellus ovinus,2551823,NE
5451930,Amanita aestivalis Singer,5451930,Amanita aestivalis Singer,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita aestivalis,5451930,NE
5451860,Amanita constricta Thiers & Ammirati,5451860,Amanita constricta Thiers & Ammirati,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita constricta,5451860,NE
5452246,Amanita longipes Bas ex Tulloss & D.T.Jenkins,5452246,Amanita longipes Bas ex Tulloss & D.T.Jenkins,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita longipes,5452246,NE
7241963,Vaginata Gray,2526057,Amanita Pers.,2,GENUS,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,2526057,,,
6014605,Amanita rhoadsii (Murrill) Murrill,6014605,Amanita rhoadsii (Murrill) Murrill,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita rhoadsii,6014605,NE
5452097,Amanita sinicoflava Tulloss,5452097,Amanita sinicoflava Tulloss,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita sinicoflava,5452097,NE
5451981,Amanita stranella (E.-J.Gilbert) E.-J.Gilbert & Snell,5451981,Amanita stranella (E.-J.Gilbert) E.-J.Gilbert & Snell,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita stranella,5451981,NE
4171,Amanitaceae,4171,Amanitaceae,2,FAMILY,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,,,,,NE
2526021,Armillaria (Fr.) Staude,2526021,Armillaria (Fr.) Staude,2,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Physalacriaceae,4182,Armillaria,2526021,,,NE
2536899,Armillaria ostoyae (Romagn.) Herink,2536899,Armillaria ostoyae (Romagn.) Herink,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Physalacriaceae,4182,Armillaria,2526021,Armillaria ostoyae,2536899,NE
2536870,Armillaria sinapina Bérubé & Dessur.,2536870,Armillaria sinapina Bérubé & Dessur.,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Physalacriaceae,4182,Armillaria,2526021,Armillaria sinapina,2536870,NE
5241594,Asterophora parasitica (Bull.) Singer,5241594,Asterophora parasitica (Bull.) Singer,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Lyophyllaceae,4178,Asterophora,2530880,Asterophora parasitica,5241594,NE
2525061,Astraeus Morgan,2525061,Astraeus Morgan,2,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Diplocystidiaceae,4190,Astraeus,2525061,,,
2524374,Aureoboletus gentilis (Quél.) Pouzar,2524374,Aureoboletus gentilis (Quél.) Pouzar,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Aureoboletus,2519406,Aureoboletus gentilis,2524374,NE
2535676,Battarrea phalloides (Dicks.) Pers.,2535676,Battarrea phalloides (Dicks.) Pers.,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Battarrea,2530281,Battarrea phalloides,2535676,NE
2529632,Bolbitius coprophilus (Peck) Hongo,2529632,Bolbitius coprophilus (Peck) Hongo,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Bolbitiaceae,8440,Bolbitius,2529626,Bolbitius coprophilus,2529632,NE
8789,Boletaceae,8789,Boletaceae,2,FAMILY,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,,,,,NE
6016141,Boletus aureissimus (Murrill) Murrill,6016141,Boletus aureissimus (Murrill) Murrill,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Boletus,8287374,Boletus aureissimus,6016141,NE
6015430,Boletus nobilis Peck,6015430,Boletus nobilis Peck,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Boletus,8287374,Boletus nobilis,6015430,NE
6016288,Boletus vermiculosoides A.H.Sm. & Thiers,6016288,Boletus vermiculosoides A.H.Sm. & Thiers,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Boletus,8287374,Boletus vermiculosoides,6016288,NE
